COWcode,year,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,,e_pop,e_gdppc,e_wb_pop,e_mipopula,v2x_polyarchy,e_pt_coup
380,1890,,0,,,503.927,2.839,,4780,0.316,
380,1891,,0,,,508.584,2.922,,4813.7,0.316,
380,1892,,0,,,507.681,2.957,,4847.4,0.316,
380,1893,,0,,,509.835,3.021,,4881.1,0.316,
380,1894,,0,,,514.161,3.069,,4914.8,0.316,
380,1895,,0,,,518.216,3.18,,4948.5,0.316,
380,1896,,0,,,522.664,3.284,,4982.2,0.316,
380,1897,,0,,,526.807,3.38,,5015.9,0.316,
380,1898,,0,,,531.329,3.503,,5049.6,0.316,
380,1899,,0,,,535.441,3.612,,5083.3,0.315,
380,1900,1.7,0,32.52,,541.446,3.689,,5117,0.316,
380,1901,1.71,0,24.75,,543.467,3.739,,5150.2,0.316,
380,1902,1.74,0,26.72,,547.782,3.8,,5183.4,0.315,
380,1903,1.85,0,33.93,,551.219,3.908,,5216.6,0.311,
380,1904,1.63,0,30.13,,554.918,4.001,,5249.8,0.311,
380,1905,1.56,0,35.37,,559.032,4.078,,5283,0.311,
380,1906,1.62,0,39.58,,563.707,4.263,,5316.2,0.31,
380,1907,1.59,0,44.9,,567.23,4.436,,5349.4,0.311,
380,1908,1.07,0,39.67,,573.402,4.497,,5382.6,0.311,
380,1909,0,0,32.99,,574.849,4.565,,5415.8,0.323,
380,1910,1.54,0,49.23,,583.209,4.686,,5449,0.324,
380,1911,1.5,0,47.19,,587.686,4.767,,5491.7,0.327,
380,1912,1.99,0,52.24,,593.831,4.955,,5534.4,0.333,
380,1913,1.98,0,55.45,,598.259,5.174,,5577.1,0.334,
380,1914,1.92,0,42.61,,603.302,5.265,,5619.8,0.328,
380,1915,1.83,0,61.55,,606.142,5.373,,5662.5,0.327,
380,1916,1.97,0,70.18,,610.497,5.409,,5705.2,0.327,
380,1917,2.85,0,59.45,,615.195,5.323,,5747.9,0.43,
380,1918,2.76,0,51.1,,615.706,5.181,,5790.6,0.482,
380,1919,2.31,0,66.7,,621.301,5.193,,5833.3,0.484,
380,1920,2.98,0,30.98,,626.055,5.225,,5876,0.491,
380,1921,2.55,0,29.57,,628.34,5.207,,5901.5,0.497,
380,1922,2.82,0,34.65,,632.931,5.36,,5927,0.704,
380,1923,2.45,0,33.65,,636.502,5.561,,5952.5,0.704,
380,1924,2,0,31.7,,637.756,5.797,,5978,0.707,
380,1925,1.35,0,35.91,,639.211,5.999,,6003.5,0.707,
380,1926,1.79,0,37.71,,641.477,6.194,,6029,0.707,
380,1927,1.76,0,41.14,,644.435,6.371,,6054.5,0.707,
380,1928,1.66,0,23.14,,646.924,6.603,,6080,0.707,
380,1929,1.59,0,53.32,,650.599,6.884,,6105.5,0.707,
380,1930,1.55,0,47.38,,652.619,6.959,,6131,0.707,
380,1931,1.15,0,35.56,,654.429,6.926,,6153.5,0.704,
380,1932,1.09,0,22.97,,653.583,6.857,,6176,0.707,
380,1933,1.17,0,48.13,,655.761,6.966,,6198.5,0.715,
380,1934,1.96,0,57.87,,661.745,7.236,,6221,0.715,
380,1935,1.93,0,64.88,,664.094,7.555,,6243.5,0.715,
380,1936,2.37,0,78.66,,667.691,7.856,,6266,0.702,
380,1937,2.51,0,45.38,,671.133,8.13,,6288.5,0.702,
380,1938,2.05,0,92.63,,671.555,8.381,,6311,0.699,
380,1939,1.95,0,101.29,,676.887,8.38,,6333.5,0.686,
380,1940,2.5,0,82.75,,678.167,8.259,,6356,0.677,
380,1941,3.26,0,80.15,,682.563,8.154,,6421.8,0.677,
380,1942,3.15,0,74.51,,688.379,8.183,,6487.601,0.677,
380,1943,3.35,0,72.67,,695.431,8.316,,6553.402,0.677,
380,1944,3.54,0,59.29,,701.534,8.572,,6619.202,0.679,
380,1945,3.57,0,48.12,,707.67,8.86,,6685.003,0.695,
380,1946,3.06,0,63.21,,716.263,9.331,,6750.803,0.762,
380,1947,2.55,0,67.02,,724.288,9.863,,6816.604,0.765,
380,1948,2.81,0,82.69,,732.478,10.304,,6882.404,0.764,
380,1949,2.06,0,86.97,,742.588,10.781,,6948.204,0.769,
380,1950,2,0,95.38,,748.856,11.416,,7014.005,0.772,0
380,1951,1.87,0,104.32,,750.363,11.547,,7060.644,0.772,0
380,1952,1.81,0,114.01,,754.98,11.664,,7107.283,0.774,0
380,1953,1.79,0,121.02,,761.07,11.911,,7153.922,0.776,0
380,1954,1.63,0,118.26,,765.485,12.272,,7200.561,0.776,0
380,1955,1.62,0,141.65,,773.195,12.643,,7247.2,0.776,0
380,1956,1.69,0,157.27,,777.38,13.017,,7293.839,0.776,0
380,1957,1.71,0,151.87,,782.077,13.382,,7340.478,0.776,0
380,1958,1.58,0,141.62,,785.814,13.719,,7387.117,0.776,0
380,1959,1.54,0,147.16,,791.748,14.22,,7433.756,0.776,0
380,1960,1.48,0,161.34,,796.737,15.117,7484656,7480.395,0.78,0
380,1961,0.95,0,177.25,,799.539,15.646,7519998,7536.636,0.78,0
380,1962,0.46,0,170.39,,803.43,16.17,7561588,7592.877,0.78,0
380,1963,0.44,0,183.08,,809.946,16.896,7604328,7649.117,0.78,0
380,1964,0.44,0,200.39,,817.156,17.75,7661354,7705.358,0.78,0
380,1965,0,0,207.86,,824.52,18.307,7733853,7761.599,0.78,0
380,1966,0,0,195.79,,829.262,18.746,7807797,7817.84,0.779,0
380,1967,0,0,191.49,,834.811,19.22,7867931,7874.081,0.779,0
380,1968,0,0,209.51,,840.683,19.887,7912273,7930.321,0.779,0
380,1969,0,0,219.51,,846.85,20.739,7968072,7986.562,0.779,0
380,1970,0,0,204.99,,856.87,21.956,8042801,8042.803,0.779,0
380,1971,0,0,219.02,,860.236,21.918,8098334,8069.57,0.899,0
380,1972,0,0,223.37,,862.64,22.369,8122300,8096.337,0.899,0
380,1973,0,0,259.58,,866.651,23.425,8136312,8123.104,0.899,0
380,1974,0,0,299.27,,866.435,23.591,8159955,8149.871,0.91,0
380,1975,0,0,281.63,,871.55,23.981,8192437,8176.638,0.914,0
380,1976,0.13,0.13,304.39,,872.611,24.039,8222286,8203.405,0.914,0
380,1977,0.04,0.04,280.4,,873.632,23.841,8251540,8230.172,0.915,0
380,1978,0.04,0.04,271.28,,877.913,24.117,8275599,8256.939,0.915,0
380,1979,0.08,0.08,316.56,,881.728,24.588,8293678,8283.706,0.914,0
380,1980,2.24,2.06,321.65,,885.265,24.822,8310531,8310.473,0.913,0
380,1981,0.7,0.44,266.94,,885.668,24.975,8320503,8335.326,0.913,0
380,1982,1,0.88,198.37,,884.348,25.266,8325263,8360.178,0.912,0
380,1983,1.37,1.26,230.13,,880.922,25.941,8329033,8385.031,0.911,0
380,1984,0.75,0.65,222.88,,885.359,26.599,8336605,8409.884,0.911,0
380,1985,0.47,0.38,227.23,,886.23,27.363,8350386,8434.736,0.915,0
380,1986,0.18,0.1,211.65,,889.37,28.122,8369829,8459.589,0.915,0
380,1987,0.29,0.12,204.1,,894.158,28.924,8397804,8484.442,0.915,0
380,1988,0.26,0.07,212.98,,897.824,29.563,8436489,8509.295,0.914,0
380,1989,0.2,0.08,226.73,,903.198,30.123,8492964,8534.147,0.915,0
380,1990,0.16,0.1,197.18,,908.958,30.348,8558835,8559,0.916,0
380,1991,0.2,0.05,158.42,,915.824,30.18,8617375,8590.3,0.916,0
380,1992,0.21,0.02,150.9,,920.734,29.787,8668067,8621.6,0.915,0
380,1993,0.02,0,142.75,,922.899,29.357,8718561,8652.9,0.916,0
380,1994,0.1,0.09,147.77,,931.251,30.079,8780745,8684.2,0.916,0
380,1995,0.08,0.08,160.8,,937.342,31.085,8826939,8715.5,0.916,0
380,1996,0,0,146.26,,938.89,31.746,8840998,8746.8,0.916,0
380,1997,0,0,158.09,,939.966,32.894,8846062,8778.1,0.916,0
380,1998,0,0,139.18,,941.06,34.167,8850974,8809.4,0.916,0
380,1999,0,0,118.97,,942.937,35.744,8857874,8840.7,0.914,0
380,2000,0,0,125.19,,944.506,36.902,8872109,8872,0.914,0
380,2001,0,0,101.52,,947.176,37.555,8895960,,0.914,0
380,2002,0,0,95.43,,945.94,38.117,8924958,,0.915,0
380,2003,0,0,121.25,,952.667,38.849,8958229,,0.916,0
380,2004,0,0,153.63,,958.108,40.198,8993531,,0.916,0
380,2005,0,0,191.18,,959.564,41.079,9029572,,0.916,0
380,2006,0,0,289.38,,969.831,42.378,9080505,,0.918,0
380,2007,,,,,978.493,43.362,9148092,,0.922,0
380,2008,,,,,985.466,43.457,9219637,,0.922,0
380,2009,,,,,988.412,42.656,9298515,,0.922,0
380,2010,,,,,999.949,43.325,9378126,,0.92,0
380,2011,,,,,1011.502,43.82,9449213,,0.923,0
380,2012,,,,,1019.61,43.817,9519374,,0.926,0
380,2013,,,,,1027.025,43.978,9600379,,0.926,0
380,2014,,,,,1034.838,44.924,9696110,,0.923,0
380,2015,,,,,1047.679,45.983,9799186,,0.922,0
380,2016,,,,,1056.3,46.995,9923085,,0.922,0
380,2017,,,,,1070.157,47.827,10057698,,0.922,0
380,2018,,,,,1073.37,48.634,10175214,,0.917,0
380,2019,,,,,1077.02,48.804,10278887,,0.908,0
380,2020,,,,,,,10353442,,0.908,0
380,2021,,,,,,,,,0.907,0
225,1798,,,,,195.022,2.036,,,0.217,
225,1799,,,,,195.937,2.027,,,0.217,
225,1800,,,,,196.669,2.005,,1750,0.208,
225,1801,,,,,197.314,2.001,,1761.8,0.198,
225,1802,,,,,197.952,2.011,,1773.6,0.188,
225,1803,,,,,198.707,2.018,,1785.4,0.182,
225,1804,,,,,198.637,2.001,,1797.2,0.18,
225,1805,,,,,199.605,1.988,,1809,0.18,
225,1806,,,,,200.645,1.969,,1820.8,0.18,
225,1807,,,,,202.771,1.963,,1832.6,0.18,
225,1808,,,,,203.782,1.952,,1844.4,0.18,
225,1809,,,,,204.699,1.953,,1856.2,0.18,
225,1810,,,,,205.346,1.944,,1868,0.18,
225,1811,,,,,206.264,1.945,,1879.8,0.18,
225,1812,,,,,207.247,1.95,,1891.6,0.18,
225,1813,,,,,207.453,1.934,,1903.4,0.18,
225,1814,,,,,209.06,1.912,,1915.2,0.18,
225,1815,,0,,,209.778,1.912,,1927,0.18,
225,1816,,0,,,209.91,1.901,,1938.8,0.18,
225,1817,,0,,,210.644,1.896,,1950.6,0.18,
225,1818,,0,,,211.147,1.904,,1962.4,0.18,
225,1819,,0,,,211.238,1.896,,1974.2,0.18,
225,1820,,0,,,212.315,1.901,,1986,0.18,
225,1821,,0,,,213.654,1.9,,1997.4,0.18,
225,1822,,0,,,214.967,1.906,,2008.8,0.18,
225,1823,,0,,,216.405,1.912,,2020.2,0.18,
225,1824,,0,,,217.342,1.906,,2031.6,0.18,
225,1825,,0,,,217.767,1.894,,2043,0.18,
225,1826,,0,,,218.889,1.888,,2054.4,0.18,
225,1827,,0,,,219.448,1.887,,2065.8,0.18,
225,1828,,0,,,220.155,1.89,,2077.2,0.18,
225,1829,,0,,,221.99,1.891,,2088.6,0.18,
225,1830,,0,,,223.668,1.898,,2100,0.18,
225,1831,,0,,,224.226,1.926,,2112,0.213,
225,1832,,0,,,225.853,1.947,,2124,0.213,
225,1833,,0,,,227.97,1.965,,2136,0.213,
225,1834,,0,,,229.263,1.986,,2148,0.213,
225,1835,,0,,,230.213,2.015,,2160,0.213,
225,1836,,0,,,232.725,2.041,,2172,0.213,
225,1837,,0,,,233.771,2.071,,2184,0.213,
225,1838,,0,,,234.955,2.1,,2196,0.213,
225,1839,,0,,,235.884,2.114,,2208,0.213,
225,1840,,0,,,236.782,2.128,,2220,0.213,
225,1841,,0,,,238.431,2.189,,2235.9,0.213,
225,1842,,0,,,240.082,2.263,,2251.8,0.213,
225,1843,,0,,,241.769,2.334,,2267.7,0.213,
225,1844,,0,,,244.024,2.378,,2283.6,0.213,
225,1845,,0,,,244.67,2.442,,2299.5,0.213,
225,1846,,0,,,246.886,2.496,,2315.4,0.213,
225,1847,,0,,,248.076,2.552,,2331.3,0.213,
225,1848,,0,,,249.157,2.634,,2347.2,0.315,
225,1849,,0,,,250.9,2.706,,2363.1,0.541,
225,1850,,0,,,252.977,2.779,,2379,0.541,
225,1851,,0,,,254.91,2.918,,2392.1,0.541,
225,1852,,0,,,255.52,3,,2405.2,0.541,
225,1853,,0,,,257.384,2.968,,2418.3,0.541,
225,1854,,0,,,259.01,2.916,,2431.4,0.541,
225,1855,,0,,,260.22,3.034,,2444.5,0.543,
225,1856,,0,,,261.972,3.146,,2457.6,0.543,
225,1857,,0,,,262.564,3.334,,2470.7,0.542,
225,1858,,0,,,264.211,3.551,,2483.8,0.54,
225,1859,,0,,,265.331,3.575,,2496.9,0.54,
225,1860,,0,,,266.767,3.471,,2510,0.541,
225,1861,,0,,,268.298,3.514,,2524.5,0.543,
225,1862,,0,,,270.242,3.55,,2539,0.543,
225,1863,,0,,,272.013,3.548,,2553.5,0.543,
225,1864,,0,,,273.337,3.537,,2568,0.542,
225,1865,,0,,,274.501,3.561,,2582.5,0.542,
225,1866,,0,,,275.827,3.558,,2597,0.542,
225,1867,,0,,,277.523,3.542,,2611.5,0.542,
225,1868,,0,,,278.933,3.687,,2626,0.542,
225,1869,,0,,,281.047,3.764,,2640.5,0.542,
225,1870,,0,,,282.253,3.726,,2655,0.542,
225,1871,,0,,,283.783,3.823,,2673.4,0.542,
225,1872,,0,,,285.671,3.867,,2691.8,0.542,
225,1873,,0,,,287.008,3.982,,2710.2,0.541,
225,1874,,0,,,288.41,4.209,,2728.6,0.579,
225,1875,,0,,,291.87,4.397,,2747,0.579,
225,1876,,0,,,293.755,4.47,,2765.4,0.579,
225,1877,,0,,,295.756,4.456,,2783.8,0.579,
225,1878,,0,,,296.997,4.464,,2802.2,0.579,
225,1879,,0,,,299.26,4.511,,2820.6,0.58,
225,1880,,0,,,301.62,4.616,,2839,0.58,
225,1881,,0,,,302.233,4.751,,2850.2,0.581,
225,1882,,0,,,303.074,4.846,,2861.4,0.582,
225,1883,,0,,,304.711,5.045,,2872.6,0.582,
225,1884,,0,,,306.081,5.362,,2883.8,0.581,
225,1885,,0,,,307.931,5.646,,2895,0.579,
225,1886,,0,,,308.883,5.849,,2906.2,0.579,
225,1887,,0,,,309.155,5.95,,2917.4,0.579,
225,1888,,0,,,310.982,5.972,,2928.6,0.58,
225,1889,,0,,,311.958,5.878,,2939.8,0.58,
225,1890,,0,,,311.748,5.717,,2951,0.58,
225,1891,,0,,,314.249,5.932,,2985.9,0.577,
225,1892,,0,,,318.205,6.148,,3020.8,0.577,
225,1893,,0,,,322.041,6.279,,3055.7,0.578,
225,1894,,0,,,325.25,6.415,,3090.6,0.58,
225,1895,,0,,,329.753,6.596,,3125.5,0.58,
225,1896,,0,,,333.914,6.767,,3160.4,0.579,
225,1897,,0,,,338.038,6.92,,3195.3,0.578,
225,1898,,0,,,342.46,7.003,,3230.2,0.578,
225,1899,,0,,,345.503,6.974,,3265.1,0.578,
225,1900,0,0,0,,346.607,6.856,,3300,0.585,
225,1901,0,0,0,,352.503,7.15,,3343.5,0.585,
225,1902,0,0,0,,358.021,7.401,,3387,0.587,
225,1903,0,0,0,,363.391,7.576,,3430.5,0.594,
225,1904,0,0,0,,367.659,7.78,,3474,0.594,
225,1905,0,0,0,,371.768,8.005,,3517.5,0.599,
225,1906,0,0,0,,376.726,8.167,,3561,0.598,
225,1907,0,0,0,,381.872,8.227,,3604.5,0.598,
225,1908,0,0,0,,385.734,8.188,,3648,0.598,
225,1909,0,0,0,,388.923,8.148,,3691.5,0.6,
225,1910,0,0,0,,391.125,7.952,,3735,0.6,
225,1911,0,0,0,,397.552,8.174,,3749.2,0.6,
225,1912,0,0,0,,401.114,8.159,,3763.4,0.6,
225,1913,0,0,0,,403.009,7.755,,3777.6,0.6,
225,1914,0,0,0,,408.914,8.036,,3791.8,0.601,
225,1915,0,0,0,,408.936,8.152,,3806,0.597,
225,1916,0,0,0,,410.096,8.217,,3820.2,0.597,
225,1917,0,0,0,,410.99,8.05,,3834.4,0.6,
225,1918,0,0,0,,409.731,7.637,,3848.6,0.599,
225,1919,0,0,0,,407.361,7.214,,3862.8,0.599,
225,1920,0,0,0,,406.185,7.156,,3877,0.606,
225,1921,0,0,0,,408.781,7.036,,3894.4,0.606,
225,1922,0,0,0,,410.187,7.396,,3911.8,0.606,
225,1923,0,0,0,,414.458,7.861,,3929.2,0.605,
225,1924,0,0,0,,422.006,8.653,,3946.6,0.605,
225,1925,0,0,0,,443.257,9.995,,3964,0.604,
225,1926,0,0,0,,428.027,9.29,,3981.4,0.604,
225,1927,0,0,0,,422.244,9.256,,3998.8,0.604,
225,1928,0,0,0,,422.337,9.331,,4016.2,0.604,
225,1929,0,0,0,,424.417,9.404,,4033.6,0.605,
225,1930,0,0,0,,429.197,9.485,,4051,0.605,
225,1931,0,0,0,,429.049,9.467,,4068.5,0.606,
225,1932,0,0,0,,432.226,9.314,,4086,0.606,
225,1933,0,0,0,,433.887,9.245,,4103.5,0.606,
225,1934,0,0,0,,435.634,9.344,,4121,0.606,
225,1935,0,0,0,,437.632,9.333,,4138.5,0.606,
225,1936,0,0,0,,439.592,9.331,,4156,0.607,
225,1937,0,0,0,,440.241,9.482,,4173.5,0.607,
225,1938,0,0,0,,442.549,9.541,,4191,0.607,
225,1939,0,0,0,,445.932,10.039,,4208.5,0.603,
225,1940,0,0,0,,449.46,10.325,,4226,0.595,
225,1941,0,0,0,,453.539,10.403,,4272.8,0.595,
225,1942,0,0,0,,455.873,10.321,,4319.6,0.595,
225,1943,0,0,0,,461.626,10.415,,4366.4,0.595,
225,1944,0,0,0,,465.739,10.613,,4413.2,0.599,
225,1945,0,0,0,,471.44,10.96,,4460,0.604,
225,1946,0,0,0,,477.671,11.666,,4506.8,0.618,
225,1947,0,0,0,,484.357,12.136,,4553.6,0.618,
225,1948,0,0,0,,489.538,12.453,,4600.4,0.618,
225,1949,0,0,0,,497.487,12.769,,4647.2,0.618,
225,1950,0,0,0,,507.078,13.354,,4694,0.618,0
225,1951,0,0,0,,516.978,14.591,,4760.8,0.618,0
225,1952,0,0,0,,522.185,15.118,,4827.6,0.618,0
225,1953,0,0,0,,529.614,15.688,,4894.4,0.618,0
225,1954,0,0,0,,535.865,16.463,,4961.2,0.618,0
225,1955,0,0,0,,541.323,17.239,,5028,0.618,0
225,1956,0,0,0,,550.459,18.097,,5094.8,0.618,0
225,1957,0,0,0,,557.164,18.37,,5161.6,0.618,0
225,1958,0,0,0,,561.248,18.395,,5228.4,0.618,0
225,1959,0,0,0,,569.813,18.907,,5295.2,0.618,0
225,1960,0,0,0,,576.955,18.968,5327827,5362,0.622,0
225,1961,0,0,0,,593.935,20.671,5434294,5452.5,0.622,0
225,1962,0,0,0,,606.638,21.675,5573815,5543,0.622,0
225,1963,0,0,0,,619.275,22.505,5694247,5633.5,0.622,0
225,1964,0,0,0,,631.729,23.291,5789228,5724,0.624,0
225,1965,0,0,0,,637.844,23.846,5856472,5814.5,0.624,0
225,1966,0,0,0,,644.505,24.362,5918002,5905,0.624,0
225,1967,0,0,0,,651.302,25.049,5991785,5995.5,0.626,0
225,1968,0,0,0,,658.907,25.667,6067714,6086,0.625,0
225,1969,0,0,0,,666.576,26.424,6136387,6176.5,0.625,0
225,1970,0,0,0,,671.539,26.591,6180877,6267,0.626,0
225,1971,0,0,0,,678.308,28.64,6213399,6278.823,0.629,0
225,1972,0,0,0,,683.612,29.524,6260956,6290.646,0.854,0
225,1973,0,0,0,,687.273,28.767,6307347,6302.469,0.854,0
225,1974,0,0,0,,689.806,30.147,6341405,6314.292,0.854,0
225,1975,0,0,0,,686.635,29.459,6338632,6326.114,0.858,0
225,1976,0,0,0,,682.947,29.42,6302504,6337.937,0.858,0
225,1977,0,0,0,,680.007,29.893,6281174,6349.76,0.864,0
225,1978,0,0,0,,680.173,30.317,6281738,6361.583,0.864,0
225,1979,0,0,0,,682.103,31.153,6294365,6373.406,0.864,0
225,1980,0,0,0,,683.978,31.997,6319408,6385.229,0.873,0
225,1981,0,0,0,,687.636,32.319,6354074,6430.369,0.873,0
225,1982,0,0,0,,690.594,32.406,6391309,6475.508,0.873,0
225,1983,0,0,0,,691.252,32.522,6418773,6520.648,0.872,0
225,1984,0,0,0,,695.465,33.239,6441865,6565.788,0.867,0
225,1985,0.75,0,0.75,,696.684,34.075,6470365,6610.928,0.867,0
225,1986,0.56,0,0.56,,700.613,34.777,6504124,6656.067,0.867,0
225,1987,0.15,0,0.15,,704.453,35.495,6545106,6701.207,0.868,0
225,1988,0.11,0,0.11,,712.11,36.119,6593386,6746.347,0.87,0
225,1989,0.06,0,0.06,,719.047,37.299,6646912,6791.486,0.876,0
225,1990,0.06,0,0.06,,728.975,38.159,6715519,6836.626,0.885,0
225,1991,0.04,0,0.04,,736.303,38.158,6799978,6879.655,0.887,0
225,1992,0.04,0,0.04,,740.118,37.938,6875364,6922.685,0.886,0
225,1993,0.03,0,0.03,,747.175,37.619,6938265,6965.714,0.886,0
225,1994,0.01,0,0.01,,751.783,37.864,6993795,7008.744,0.886,0
225,1995,0,0,0,,759.146,37.959,7040687,7051.773,0.886,0
225,1996,0,0,0,,760.483,38.373,7071850,7094.802,0.888,0
225,1997,0,0,0,,764.393,39.19,7088906,7137.832,0.888,0
225,1998,0,0,0,,768.843,40.451,7110001,7180.861,0.888,0
225,1999,0,0,0,,773.129,41.134,7143991,7223.891,0.887,0
225,2000,0,0,0,,772.789,42.208,7184250,7266.92,0.886,0
225,2001,0,0,0,,777.723,42.74,7229854,,0.886,0
225,2002,0,0,0,,785.508,44.09,7284753,,0.886,0
225,2003,0,0,0,,788.623,44.478,7339001,,0.886,0
225,2004,0,0,0,,795.239,45.295,7389625,,0.888,0
225,2005,0,0,0,,803.037,46.618,7437115,,0.888,0
225,2006,0,0,0,,808.335,48.41,7483934,,0.888,0
225,2007,,,,,819.721,50.126,7551117,,0.889,0
225,2008,,,,,828.643,51.129,7647675,,0.894,0
225,2009,,,,,834.981,50.844,7743831,,0.894,0
225,2010,,,,,844.701,51.349,7824909,,0.894,0
225,2011,,,,,854.834,52.321,7912398,,0.896,0
225,2012,,,,,867.095,52.442,7996861,,0.904,0
225,2013,,,,,874.522,53.1,8089346,,0.904,0
225,2014,,,,,884.441,53.504,8188649,,0.904,0
225,2015,,,,,895.598,53.812,8282396,,0.901,0
225,2016,,,,,905.744,54.22,8373338,,0.892,0
225,2017,,,,,913.01,55.473,8451840,,0.898,0
225,2018,,,,,923.138,56.046,8514329,,0.898,0
225,2019,,,,,926.472,56.11,8575280,,0.897,0
225,2020,,,,,,,8636896,,0.894,0
225,2021,,,,,,,,,0.885,0
452,1902,,,,,216.752,1.391,,,0.074,
452,1903,,,,,217.896,1.418,,,0.074,
452,1904,,,,,219.682,1.435,,,0.074,
452,1905,,,,,222.372,1.459,,,0.074,
452,1906,,,,,222.923,1.472,,,0.074,
452,1907,,,,,223.608,1.487,,,0.074,
452,1908,,,,,224.726,1.493,,,0.074,
452,1909,,,,,225.387,1.508,,,0.074,
452,1910,,,,,227.072,1.522,,3056.579,0.074,
452,1911,,,,,228.516,1.548,,3079.82,0.074,
452,1912,,,,,230.357,1.574,,3103.061,0.074,
452,1913,,,,,229.642,1.589,,3126.301,0.074,
452,1914,,,,,235.835,1.606,,3149.542,0.074,
452,1915,,,,,242.321,1.612,,3172.783,0.074,
452,1916,,,,,248.618,1.629,,3196.024,0.074,
452,1917,,,,,255.856,1.654,,3219.265,0.074,
452,1918,,,,,261.837,1.68,,3242.505,0.074,
452,1919,,,,,268.905,1.701,,3265.746,0.074,
452,1920,,,,,275.154,1.716,,3288.987,0.074,
452,1921,,,,,281.222,1.749,,3341.789,0.074,
452,1922,,,,,287.756,1.772,,3394.59,0.074,
452,1923,,,,,294.175,1.79,,3447.392,0.074,
452,1924,,,,,302.626,1.81,,3500.193,0.074,
452,1925,,,,,310.508,1.836,,3552.995,0.074,
452,1926,,,,,317.712,1.863,,3605.797,0.076,
452,1927,,,,,327.314,1.88,,3658.598,0.076,
452,1928,,,,,336.009,1.904,,3711.4,0.076,
452,1929,,,,,343.839,1.924,,3764.201,0.076,
452,1930,,,,,353.269,1.959,,3817.003,0.076,
452,1931,,,,,361.399,1.972,,3873.937,0.076,
452,1932,,,,,369.669,1.973,,3930.87,0.076,
452,1933,,,,,378.563,1.99,,3987.804,0.076,
452,1934,,,,,389.608,2.003,,4044.737,0.076,
452,1935,,,,,398.241,2.016,,4101.67,0.076,
452,1936,,,,,408.17,2.034,,4158.604,0.076,
452,1937,,,,,419.196,2.058,,4215.537,0.076,
452,1938,,,,,428.856,2.085,,4272.471,0.078,
452,1939,,,,,440.433,2.1,,4329.404,0.078,
452,1940,,,,,453.525,2.106,,4386.338,0.078,
452,1941,,,,,465.312,2.127,,4472.004,0.078,
452,1942,,,,,476.865,2.137,,4557.67,0.078,
452,1943,,,,,487.544,2.145,,4643.337,0.078,
452,1944,,,,,497.707,2.176,,4729.003,0.077,
452,1945,,,,,509.144,2.179,,4814.669,0.083,
452,1946,,,,,520.2,2.188,,4900.335,0.094,
452,1947,,,,,533.161,2.204,,4986.001,0.104,
452,1948,,,,,546.666,2.236,,5071.668,0.104,
452,1949,,,,,556.104,2.256,,5157.334,0.106,
452,1950,,,,,568.025,2.269,,5243,0.107,
452,1951,,,,,580.649,2.289,,5431.3,0.291,
452,1952,,,,,598.567,2.331,,5619.6,0.291,
452,1953,,,,,618.869,2.447,,5807.9,0.292,
452,1954,,,,,640.477,2.615,,5996.2,0.293,
452,1955,,,,,668.212,2.805,,6184.5,0.29,
452,1956,,,,,689.701,2.876,,6372.8,0.29,
452,1957,0,0,,,706.132,2.89,,6561.1,0.44,0
452,1958,0,0,,,726.407,2.969,,6749.4,0.405,0
452,1959,0,0,,,744.198,3.132,,6937.7,0.392,0
452,1960,0,0,57.05,,757.634,3.229,6635229,7126,0.355,0
452,1961,0,0,50.24,,774.303,3.251,6848291,7292.294,0.312,0
452,1962,0,0,45.53,,795.953,3.255,7071966,7458.589,0.3,0
452,1963,0,0,44.53,,822.039,3.29,7300124,7624.884,0.296,0
452,1964,0,0,42.88,,846.272,3.304,7524470,7791.178,0.289,0
452,1965,0,0,42.09,,871.499,3.231,7739463,7957.472,0.261,0
452,1966,0,0,38.62,,892.378,3.141,7941418,8123.767,0.142,2
452,1967,0,0,36.74,,914.126,3.059,8132803,8290.062,0.143,1
452,1968,0,0,32.3,,936.354,3.048,8321773,8456.356,0.144,0
452,1969,0,0,27.58,,959.706,3.13,8520018,8622.65,0.23,0
452,1970,0,0,25.28,,974.909,3.26,8735493,8788.945,0.386,0
452,1971,0,0,27.27,,992.215,3.314,8973247,9011.75,0.439,0
452,1972,0,0,35.46,,1012.287,3.187,9229640,9234.556,0.142,2
452,1973,0,0,50.81,,1050.184,3.204,9493552,9457.361,0.111,0
452,1974,0,0,44.9,,1080.78,3.201,9749098,9680.167,0.114,0
452,1975,0,0,34.53,,1100.831,2.97,9985946,9902.972,0.112,0
452,1976,0,0,25.62,,1121.545,2.807,10199164,10125.778,0.112,0
452,1977,0,0,25.27,,1148.769,2.822,10395453,10348.584,0.112,0
452,1978,0,0,25.34,,1175.755,2.832,10590265,10571.389,0.116,2
452,1979,11.91,11.91,41.89,,1192.767,2.752,10805318,10794.194,0.305,2
452,1980,5.97,5.97,55.35,,1221.563,2.648,11056112,11017,0.544,0
452,1981,5.12,5.12,36.85,,1246.166,2.504,11348287,11456.7,0.192,2
452,1982,4.27,4.27,26.88,,1274.232,2.309,11676828,11896.4,0.11,1
452,1983,3.58,3.58,23.33,,1321.3,2.177,12033559,12336.1,0.101,1
452,1984,10.85,10.85,26.57,,1373.722,2.196,12405659,12775.8,0.099,1
